"Date","Open.Price","High.Price","Low.Price","Close.Price","VWAP","Volume","Spread.High.Low","Spread.Close.Open","Twitter.Publication.Count","Twitter.Positive.Sentiment","Twitter.Negative.Sentiment.Count","Twitter.Neutral.Sentiment.Count","Twitter.Sentiment.Daily.Maximum","Twitter.Sentiment.Daily.Minimum","Twitter.Sentiment.Daily.Average","News.Heat...Daily.Average.Story.Flow","News.Sentiment...Daily.Average","News.Publication...Daily.Number.of.Stories","News.Heat...Daily.Max.Readership","News.Neutral.Sentiment.Count","News.Negative.Sentiment.Count","News.Positive.Sentiment.Count","News.Publication.Count"
"03-11-2016",1024.05,1034.5,1022.1,1025.45,1028.418778,134126,12.4,1.4,15,5,1,7,0.2329,-0.1068,0.2394,1,0.4911,85,0,32,5,36,142
"04-11-2016",1021.3,1027.15,1000.55,1005.8,1012.180718,218484,26.6,-15.5,33,0,7,23,0.0135,-0.2178,-0.0702,1.75,-0.0535,208,3,61,15,11,190
"07-11-2016",1011.35,1016.5,999.5,1001.95,1005.679971,164685,17,-9.4,7.66666666666667,0.666666666666667,1,5.66666666666667,0.0356,-0.0886333333333333,-0.0316,0.79,0.201433333333333,63,0,37.6666666666667,8.66666666666667,13,114
"08-11-2016",1003.55,1009,998.35,1002.85,1002.004328,154570,10.65,-0.7,9,3,1,3,0.2039,-0.1068,0.2674,0.13,-0.0499,21,0,8,2,2,54
"09-11-2016",940,1008.9,932,1005.55,976.601852,432284,76.9,65.55,3,0,0,0,0,0,0,0.5,-0.1218,39,0,10,5,3,73
"10-11-2016",1016.55,1028.4,1008.25,1010,1018.279325,157104,20.15,-6.55,4,0,0,4,0,0,0,1.29,0.1119,87,0,26,5,9,92
"11-11-2016",1000,1017.3,995.35,1001.4,1004.087906,240131,21.95,1.4,12,0,5,6,0,-0.23,-0.2679,0.58,0.2455,68,0,18,6,12,82
"15-11-2016",1001.8,1001.8,980.55,987.6,989.5680816,566144,21.25,-14.2,8.77777777777778,0.333333333333333,0.333333333333333,8,0.0111333333333333,-0.0369666666666667,-0.00136666666666667,0.368888888888889,-0.0132333333333333,32.6666666666667,0,14,0.555555555555556,1.33333333333333,49.5555555555556
"16-11-2016",989.3,996.7,982,985.85,991.4202241,346508,14.7,-3.45,29,1,4,23,0.1068,-0.2921,-0.0288,1.13,-0.0973,91,0,41,15,7,112
"17-11-2016",987,998,975.85,981.3,986.9371598,418920,22.15,-5.7,17,0,1,16,0,-0.1068,-0.0043,1.42,0.1492,82,0,31,5,13,96
"18-11-2016",983.15,992.15,982.9,987.5,988.1446811,288856,9.25,4.35,21,1,4,12,0.1068,-0.1148,-0.1136,0.67,0.5924,54,1,22,1,27,114
"21-11-2016",988,993.7,983.5,990.9,988.4740663,362810,10.2,2.9,11,0,0,9.66666666666667,0,-0.00816666666666667,0,0.35,0.00806666666666667,32,0.333333333333333,11,1.33333333333333,1,44.3333333333333
"22-11-2016",994.25,1007.5,994.05,1001.1,1000.709816,133026,13.45,6.85,12,0,1,11,0,-0.1068,-0.0071,0.29,0.5052,25,0,4,3,6,76
"23-11-2016",1005,1008.5,999.5,1007.25,1005.048815,125106,9,2.25,25,0,0,16,0,-0.0246,0,0.5,0.085,40,0,17,2,5,85
"24-11-2016",1006.9,1006.9,986,990.65,991.9287835,212535,20.9,-16.25,7,0,0,6,0,0,0,1.29,0.2088,109,0,37,15,24,125
"25-11-2016",991,996,985,993.65,990.1619623,285338,11,2.65,4,0,0,4,0,0,0,0.75,0.3676,63,3,12,11,13,93
"28-11-2016",994.8,1000.05,984,986.45,990.9797988,91529,16.05,-8.35,9,0,0,5,0,0,0,0.236666666666667,-0.164433333333333,25.6666666666667,0.333333333333333,4,3,1,30
"29-11-2016",987.1,1002.7,987.1,995.85,991.9829091,289686,15.6,8.75,33,13,0,13,0.4274,0,0.5498,0.96,0.1259,61,0,31,10,13,138
"30-11-2016",997,997.6,988,992.75,992.0154524,267661,9.6,-4.25,4,0,0,3,0.2097,0,0,1.46,0.299,89,0,29,1,20,120
"01-12-2016",996.15,1014.6,994.5,997.2,1005.104287,234382,20.1,1.05,87,5,2,83,0.1786,-0.0463,0.0032,2.75,0.7144,462,4,91,14,147,362
"02-12-2016",995,1005.6,993.05,995.3,1000.447414,190233,12.55,0.3,45,1,0,24,0.0952,0,0.0017,1.29,0.8071,88,0,25,10,54,192
"05-12-2016",994,998.75,987.55,994.1,993.6559156,100455,11.2,0.1,3.66666666666667,0.333333333333333,0.333333333333333,3,0.0356,-0.0356,-0.00373333333333333,0.223333333333333,0.171166666666667,21.6666666666667,0,7.66666666666667,0.333333333333333,3.66666666666667,34
"06-12-2016",995,1004.9,995,1003.35,999.6216325,101856,9.9,8.35,15,2,0,12,0.2039,0,0.0258,0.67,0.3818,47,0,15,1,12,70
"07-12-2016",1007,1007,995.65,999.7,1002.285054,76196,11.35,-7.3,9,0,0,9,0,0,0,0.46,0.0279,27,0,12,2,2,57
"08-12-2016",1003.1,1021,1003.1,1019.55,1016.136355,123560,17.9,16.45,20,0,5,13,0,-0.3274,-0.11,0.46,0.4803,41,0,15,5,15,89
"09-12-2016",1020.5,1029.6,1020.3,1026.4,1026.134326,117758,9.3,5.9,44,0,0,20,0,-0.0081,0,0.79,0.1692,60,0,25,2,11,109
"12-12-2016",1026.85,1040,1022.15,1028.1,1033.530121,110937,17.85,1.25,15.3333333333333,1.33333333333333,0,11.3333333333333,0.1068,0,0.0131,0.153333333333333,0.410266666666667,17,0,3.66666666666667,2.33333333333333,5,35.3333333333333
"13-12-2016",1032,1042,1028.5,1039.9,1037.885168,97743,13.5,7.9,22,0,0,21,0.0059,0,0,0.88,0.5178,53,0,12,1,11,93
"14-12-2016",1039.5,1064.4,1039.4,1060,1059.396715,519532,25,20.5,17,0,0,17,0,0,0,0.33,-0.0255,33,1,26,4,4,95
"15-12-2016",1056.75,1066.8,1051,1054.2,1059.207077,202780,15.8,-2.55,9,0,0,3,0,0,0,0.17,0.2597,30,0,12,2,8,80
"16-12-2016",1050,1062,1050,1057.55,1057.665518,297923,12,7.55,8,0,3,4,0,-0.2921,-0.2086,0,0.0398,11,0,3,0,1,51
"19-12-2016",1058,1065.8,1055,1062.15,1064.146429,726659,10.8,4.15,0.333333333333333,0,0,0,0,0,0,0.14,-0.124766666666667,14,0,5,2.33333333333333,2.33333333333333,40
"20-12-2016",1057.3,1062,1054,1059.1,1058.854217,779055,8,1.8,9,0,0,8,0,0,0,1,-0.8277,68,1,5,12,4,60
"21-12-2016",1059,1066.35,1056.5,1061.45,1060.869887,273117,9.85,2.45,3,0,0,3,0,0,0,0.25,0.514,21,0,7,2,8,52
"22-12-2016",1059.9,1061.55,1050.35,1053.95,1058.371555,622987,11.2,-5.95,4,0,1,3,0,-0.1068,-0.0372,0.17,-0.126,22,0,10,4,4,65
"23-12-2016",1050.6,1068.45,1050.6,1058.15,1059.567042,304475,17.85,7.55,9,0,1,8,0,-0.1214,-0.0112,0.17,0.1709,20,0,9,2,4,54
"26-12-2016",1055.6,1066,1045,1047.1,1050.924167,369114,21,-8.5,4,0,0,4,0,-0.00993333333333333,0,0.166666666666667,-0.0239666666666667,15.3333333333333,0,7,1.66666666666667,3,26.3333333333333
"27-12-2016",1047.1,1066.7,1047.1,1064.4,1054.960412,560443,19.6,17.3,14,0,1,11,0,-0.1068,-0.0037,1.42,0.5708,118,0,16,6,19,78
"28-12-2016",1068,1069.9,1048.4,1052.2,1062.748462,546777,21.5,-15.8,9,0,0,7,0,-0.0144,0,0.54,0.2342,35,0,7,1,5,67
"29-12-2016",1051.65,1068.6,1049.5,1064.95,1058.232604,98962,19.1,13.3,4,0,1,3,0,-0.1068,-0.0261,1.04,0.4496,63,0,29,1,26,106
"30-12-2016",1066.8,1084.7,1064,1080.1,1079.653094,653398,20.7,13.3,7,0,0,7,0,-0.1068,0,0.29,0.8227,28,0,8,2,17,89
"02-01-2017",1081.35,1089.45,1073.15,1083.1,1085.766293,182947,16.3,1.75,2.66666666666667,0,0,2.66666666666667,0,0,0,0.0266666666666667,0.137433333333333,5.33333333333333,0,3,0,1.66666666666667,21.6666666666667
"03-01-2017",1084.15,1097,1081.25,1090.65,1091.875078,199293,15.75,6.5,6,1,0,5,0.1068,0,0.0108,0.75,0.1764,33,0,8,1,4,55
"04-01-2017",1092.15,1092.45,1065.35,1068.95,1074.889294,142748,27.1,-23.2,14,0,0,11,0.0147,0,0,1.83,0.1162,119,4,25,4,10,101
"05-01-2017",1073,1079.5,1069,1077.4,1077.591149,159733,10.5,4.4,13,1,1,10,0.1068,-0.1068,-0.0074,0.46,0.3573,38,0,12,2,8,53
"06-01-2017",1075.3,1085,1072.55,1072.7,1074.794026,436493,12.45,-2.6,7,0,0,7,0,-0.0442,0,1.04,0.2054,41,0,14,5,7,87
"09-01-2017",1079,1085.7,1071.1,1077.1,1078.959295,236337,14.6,-1.9,30.6666666666667,0,0,30.3333333333333,0,0,0,0.5,0.2511,23,0.333333333333333,6.33333333333333,2,4.33333333333333,38
"10-01-2017",1079,1092,1078.25,1087.1,1088.389747,206226,13.75,8.1,71,0,0,71,0,0,0,1.96,0.0442,224,0,42,4,9,117
"11-01-2017",1094.35,1095,1082,1084.1,1086.697473,88630,13,-10.25,37,3,0,35,0.2039,0,0.0054,1.42,0.042,70,2,33,6,8,188
"12-01-2017",1088.45,1090,1079.15,1083.15,1083.946841,120619,10.85,-5.3,33,0,1,32,0,-0.0183,-7e-04,2.5,0.0892,180,0,44,5,14,159
"13-01-2017",1085.7,1096.6,1085.2,1090.15,1091.172564,178450,11.4,4.45,10,0,0,10,0,-0.0018,0,1.67,0.346,82,0,25,3,18,139
"16-01-2017",1091.4,1093.85,1074,1077,1079.873408,131122,19.85,-14.4,26.3333333333333,15.3333333333333,0.666666666666667,8.66666666666667,0.4063,0,0.3767,1.29666666666667,0.525966666666667,276.666666666667,1.33333333333333,45,16.3333333333333,41,141.333333333333
"17-01-2017",1068.2,1074.7,1038,1041.3,1049.048913,705492,36.7,-26.9,48,14,11,23,0.935,-0.2395,0.2674,3.08,0.7816,314,4,58,47,142,409
"18-01-2017",1043,1048.15,1029,1032.45,1036.170167,330933,19.15,-10.55,26,1,0,23,0.1068,-0.1916,0.0015,2.13,0.4227,164,0,66,6,55,229
"19-01-2017",1033.35,1044.65,1031,1033.75,1037.738909,237906,13.65,0.4,14,0,2,11,0,-0.1068,-0.0193,1.46,0.3142,100,0,38,10,27,156
"20-01-2017",1033,1037.7,1024.4,1025.7,1029.469067,579325,13.3,-7.3,10,2,0,8,0.1068,-0.0111,0.0456,1.21,0.3845,102,0,13,8,12,78
"23-01-2017",1024,1031,1014.05,1015.95,1020.29094,198546,16.95,-8.05,10.3333333333333,1.33333333333333,0,6.66666666666667,0.1154,0,0.0528333333333333,0.236666666666667,-0.0303666666666667,19.6666666666667,0,7,3.66666666666667,3.66666666666667,39
"24-01-2017",1020,1030,1018.6,1027.55,1024.255342,115731,11.4,7.55,15,0,2,14,0,-0.1081,-0.0176,1.5,-0.3078,109,0,25,16,11,111
"25-01-2017",1035,1035,1016.1,1016.7,1018.821654,587082,18.9,-18.3,16,2,5,9,0.1068,-0.2921,-0.195,1,0.4565,52,0,18,15,20,114
"27-01-2017",1019.7,1028.95,1019,1025.15,1024.807445,279811,9.95,5.45,17,0,0,17,0,0,0,0.58,0.1556,46,0,18,0,8,70
"30-01-2017",1025.15,1045.8,1024.9,1044.15,1035.179456,330309,20.9,19,298.666666666667,2,1,293.666666666667,0.139133333333333,-0.0744666666666667,-0.0062,0.276666666666667,0.2103,22.3333333333333,0.333333333333333,7.66666666666667,2,6,67.6666666666667
"31-01-2017",1047,1053.9,1040.75,1043.4,1046.251421,163944,13.15,-3.6,66,4,0,61,0.2264,0,0.0051,0.75,0.0958,48,0,25,0,7,160
"01-02-2017",1045.2,1050.85,1034.7,1049.2,1043.287399,253689,16.15,4,45,0,1,44,0.1335,-0.1068,-6e-04,0.75,0.1871,51,0,19,3,8,118
"02-02-2017",1047.05,1050,1038.55,1044.75,1044.302317,812495,11.45,-2.3,49,0,21,23,0,-0.8288,-0.47,1.29,-0.3276,132,2,21,18,18,149
"03-02-2017",1044.75,1050.1,1031.05,1033.7,1038.765254,118332,19.05,-11.05,133,11,61,59,0.336,-1,-0.5727,0.63,0.5165,37,0,17,7,18,113
"06-02-2017",1036.05,1043.9,1032.5,1040.1,1037.905306,501838,11.4,4.05,42.3333333333333,0.666666666666667,9,19,0.0299333333333333,-0.383266666666667,-0.349366666666667,0.626666666666667,0.0499333333333333,65,0,11,0.666666666666667,3.66666666666667,42
"07-02-2017",1040.3,1040.75,1027.6,1030.7,1032.207856,111221,13.15,-9.6,17,0,3,10,0,-0.2099,-0.0707,0.71,0.1924,68,0,12,4,6,75
"08-02-2017",1031.15,1038.45,1023,1025.65,1028.012978,192093,15.45,-5.5,23,0,2,21,0,-0.1092,-0.01,0.75,-0.3132,44,0,26,17,5,97
"09-02-2017",1026,1034.45,1026,1032.7,1030.987383,141795,8.45,6.7,17,0,2,15,0,-0.1068,-0.0183,0.29,0.0837,33,0,16,3,5,72
"10-02-2017",1035,1035.9,1025.95,1030.3,1030.980842,136547,9.95,-4.7,5,0,2,3,0,-0.1068,-0.1308,0.38,0.0669,29,0,13,2,3,55
"13-02-2017",1034,1035,1022,1028.35,1026.346864,189181,13,-5.65,4,0,1,2,0,-0.112733333333333,-0.0582,0.306666666666667,-0.466166666666667,28.6666666666667,0,6,8.33333333333333,6,57.3333333333333
"14-02-2017",1033.35,1052.5,1031.2,1048.25,1046.415032,273085,21.3,14.9,36,0,0,18,0,0,0,0.67,-0.3784,47,0,18,13,7,101
"15-02-2017",1053,1057.5,1046.05,1050.9,1052.697024,227916,11.45,-2.1,17,0,0,15,0,0,0,1.29,0.4976,132,0,22,6,22,114
"16-02-2017",1052,1067,1052,1064.95,1061.613062,196538,15,12.95,20,3,1,13,0.1108,-0.1068,0.0362,1.13,0.6413,62,0,38,5,54,149
"17-02-2017",1066,1077.9,1059,1075.35,1071.050362,315041,18.9,9.35,23,4,5,7,0.1539,-0.1161,-0.2912,0.46,0.6652,52,0,12,3,16,81
"20-02-2017",1070,1077,1066.25,1073.7,1074.099799,229511,10.75,3.7,9.33333333333333,1.33333333333333,0,6.66666666666667,0.1068,-0.0485,0.0181,0.276666666666667,0.345333333333333,30.6666666666667,0,12.3333333333333,2.66666666666667,8,50
"21-02-2017",1072.3,1090.55,1072.3,1088.25,1083.763326,280191,18.25,15.95,111,14,0,95,0.5203,0,0.0148,2.46,0.4768,540,4,150,32,147,432
"22-02-2017",1092.05,1212,1092.05,1207.65,1177.979626,3331421,119.95,115.6,148,31,7,60,0.5116,-0.2189,0.2239,2.46,0.9086,352,4,66,21,198,383
"23-02-2017",1213.9,1222.3,1179.2,1182.6,1196.635867,1089289,43.1,-31.3,104,9,3,85,0.4569,-0.2039,0.0105,1.75,0.6868,162,1,41,9,59,234
"27-02-2017",1187,1256.5,1187,1238.6,1241.07078,1340897,69.5,51.6,26.5555555555556,5.44444444444444,1.66666666666667,18.3333333333333,0.188377777777778,-0.114322222222222,0.0973666666666667,0.624444444444444,0.410122222222222,85.5555555555556,0.666666666666667,19.2222222222222,8.66666666666667,26.5555555555556,114.555555555556
"28-02-2017",1237.8,1247.85,1228.55,1238.25,1241.680659,1730900,19.3,0.45,101,12,1,83,0.5514,-0.0899,0.0152,1.63,0.4044,150,0,60,4,49,193
"01-03-2017",1242,1244.9,1230.25,1234.15,1238.009142,822803,14.65,-7.85,51,4,1,41,0.1068,-0.1068,0.0073,1.29,0.2081,111,0,49,2,26,159
"02-03-2017",1236,1254,1225.65,1233.25,1241.070848,410896,28.35,-2.75,41,1,0,39,0.0442,0,4e-04,1.54,0.2015,146,0,42,2,23,128
"03-03-2017",1237,1287.8,1237,1258.45,1268.360149,1194011,50.8,21.45,66,11,5,22,0.3745,-0.2921,0.1781,1.67,0.7983,192,1,31,21,68,216
"06-03-2017",1268,1309.9,1265.45,1304.9,1299.028568,1196154,44.45,36.9,41.6666666666667,4.33333333333333,2,15,0.202566666666667,-0.147333333333333,0.0702666666666667,0.57,0.387066666666667,63.6666666666667,0.333333333333333,20.3333333333333,2,29,93.6666666666667
"07-03-2017",1316.15,1326.75,1296.6,1304.8,1306.74257,1137634,30.15,-11.35,67,5,3,49,0.2055,-0.195,0.0082,0.75,0.5647,56,0,24,3,26,132
"08-03-2017",1307.05,1310,1286,1291.9,1293.474066,793869,24,-15.15,13,0,0,10,0,-0.0169,0,0.29,-0.5026,46,0,13,14,8,120
"09-03-2017",1289.8,1298,1281.7,1287.35,1284.041776,397311380,16.3,-2.45,15,0,0,14,0,0,0,0.96,-0.377,76,1,22,17,7,116
"10-03-2017",1293.95,1296.5,1261.5,1281.4,1282.529887,360490,35,-12.55,40,0,0,30,0,0,0,1.17,0.3849,86,0,23,12,23,141
"14-03-2017",1315.95,1319.1,1285.25,1289.4,1298.93583,596869,33.85,-26.55,4.77777777777778,0,0,5.11111111111111,0,0,0,0.36,0.296333333333333,29.1111111111111,0,5.33333333333333,1.66666666666667,4.55555555555556,40.7777777777778
"15-03-2017",1289.4,1316,1283.25,1304.4,1283.964029,389306469,32.75,15,10,1,0,9,0.1068,0,0.0076,1.25,0.4344,100,0,21,10,22,164
"16-03-2017",1311,1311,1294.6,1297.35,1300.478291,306215,16.4,-13.65,12,0,0,12,0.0128,0,0,0.96,0.3318,61,0,25,1,18,130
"17-03-2017",1305,1319.85,1298.55,1300.65,1303.658658,281621,21.3,-4.35,22,0,0,15,0,0,0,0.71,0.1814,45,0,20,6,11,122
"20-03-2017",1301,1305,1277.15,1280.35,1294.668024,392188764,27.85,-20.65,26,0,0.666666666666667,23.6666666666667,0,-0.0303333333333333,-0.000366666666666667,0.946666666666667,0.139766666666667,94,0,28.3333333333333,4.66666666666667,12.3333333333333,122.333333333333
"21-03-2017",1285.6,1285.6,1259.7,1263.8,1270.336729,245384,25.9,-21.8,175,2,4,169,0.1172,-0.083,-4e-04,1.54,0.1645,118,0,63,22,30,283
"22-03-2017",1254.7,1266,1247.55,1259.5,1256.238293,265278,18.45,4.8,31,1,1,29,0.1068,-0.094,-0.0011,1,0.4854,90,0,26,3,26,169
"23-03-2017",1266.9,1277.75,1258.25,1274.1,1269.841419,295325,19.5,7.2,10,1,1,8,0,-0.1068,-0.0068,0.63,0.0399,66,0,37,1,7,125
"24-03-2017",1274.1,1291.65,1268.4,1286.2,1282.673146,676818,23.25,12.1,7,0,2,4,0,-0.1068,-0.0832,1.08,-0.0756,123,0,31,9,9,112
"27-03-2017",1267.55,1278.5,1247.1,1250.75,1257.758211,888667,31.4,-16.8,29.6666666666667,1.66666666666667,5,28.3333333333333,0.0712,-0.147866666666667,-0.124733333333333,0.916666666666667,-0.4765,88.3333333333333,0.333333333333333,35.3333333333333,34,13.3333333333333,120
"28-03-2017",1255.05,1263.35,1237,1245.65,1248.700204,436677,26.35,-9.4,19,7,4,10,0.2206,-0.356,0.209,0.38,-0.2388,45,0,26,13,7,111
"29-03-2017",1250.05,1260,1234.1,1254.7,1245.714804,466255,25.9,4.65,13,1,0,12,0.1068,0,0.0033,0.79,-0.0909,89,0,28,10,4,119
"30-03-2017",1255,1272.8,1254.05,1269.35,1265.490155,438308,18.75,14.35,23,4,0,19,0.2241,0,0.0338,0.63,0.0988,70,0,44,4,16,158
"31-03-2017",1270,1336,1268.95,1319.2,1306.174908,1673684,67.05,49.2,30,11,1,14,0.4453,-0.1068,0.3715,1.42,0.5091,184,4,39,9,38,193
"03-04-2017",1332,1380,1332,1371.2,1365.654534,999005,48,39.2,34.3333333333333,5.66666666666667,0,26.3333333333333,0.2916,0,0.0436666666666667,0.75,0.3882,77,1.33333333333333,43.6666666666667,2.66666666666667,37,130
"05-04-2017",1388,1417.95,1380.8,1414.9,1401.903717,902558,37.15,26.9,15,6,3,6,0.2517,-0.2039,0.4403,1.54,0.5336,172,1,43,8,45,171
"06-04-2017",1409.7,1448.5,1402.7,1438.35,1429.715738,1043156,45.8,28.65,8,1,0,7,0.5424,0,0.0099,1,0.2297,135,3,25,8,14,127
"07-04-2017",1424.1,1433.75,1402.65,1405.55,1419.227065,672901,31.1,-18.55,51,1,1,51,0.1068,-0.1068,-4e-04,1.71,0.1418,137,1,87,28,43,273
"10-04-2017",1416,1424.7,1378,1381.05,1395.771143,386967,46.7,-34.95,11,0,0.333333333333333,10.6666666666667,0,-0.0356,-8e-04,0.596666666666667,0.5479,62.6666666666667,0.333333333333333,10.6666666666667,6,12.6666666666667,72.6666666666667
"11-04-2017",1386,1400.3,1371,1374.1,1385.484629,364279,29.3,-11.9,103,1,2,100,0.1068,-0.1068,-4e-04,1.67,0.0994,194,0,63,8,23,169
"12-04-2017",1388.8,1388.8,1351.05,1354.15,1363.660461,578519,37.75,-34.65,27,1,0,26,0.103,-0.0052,0.0017,2.17,0.1584,201,0,71,6,32,251
"13-04-2017",1352,1373,1348,1364.35,1365.041299,331002,25,12.35,44,2,0,43,0.1068,0,0.0019,1.38,-0.1424,104,0,52,22,19,183
"17-04-2017",1367.7,1394.25,1365,1391,1379.502443,321378,29.25,23.3,35,0.444444444444444,0.222222222222222,26.2222222222222,0.0477777777777778,-0.0256111111111111,0.000255555555555556,0.467777777777778,0.121455555555556,45.6666666666667,0,11.6666666666667,4.66666666666667,7.22222222222222,50.1111111111111
"18-04-2017",1395.5,1410,1368.35,1370.45,1393.51384,358972,41.65,-25.05,65,8,5,47,0.4111,-0.2382,0.0214,1.54,0.5575,121,0,38,11,44,179
"19-04-2017",1371,1382.7,1358.25,1369.85,1369.987993,208790,24.45,-1.15,27,1,0,26,0.0966,0,9e-04,1.54,-0.143,130,0,30,15,14,116
"20-04-2017",1376.5,1386.9,1365.5,1369.4,1370.956889,288790,21.4,-7.1,17,1,0,16,0.1068,0,0.0025,1.54,0.4757,125,0,18,22,24,116
"21-04-2017",1375.2,1420,1373.05,1399.75,1404.983147,720639,46.95,24.55,34,10,0,24,0.4153,0,0.15,2.42,0.9107,233,1,21,7,70,195
"24-04-2017",1410,1433.75,1400.1,1416.4,1417.986197,533960,33.65,6.4,30.3333333333333,12.3333333333333,2.66666666666667,15,0.472533333333333,-0.1241,0.198433333333333,0.93,0.416266666666667,283.666666666667,1.33333333333333,40.3333333333333,10.6666666666667,44,141.333333333333
"25-04-2017",1459.7,1465,1427.65,1432.5,1442.879336,627397,37.35,-27.2,51,23,3,24,0.6307,-0.2239,0.5186,3.13,0.9561,564,3,52,20,231,494
"26-04-2017",1435.1,1440,1403.15,1416.35,1422.112305,313494,36.85,-18.75,41,0,2,39,0.3661,-0.2024,-0.0015,1.04,0.6714,102,0,21,2,29,158
"27-04-2017",1420,1424.7,1402.75,1408.05,1407.564016,269517,21.95,-11.95,30,0,0,22,0,-0.1068,-0.0015,0.38,0.1603,62,0,30,3,14,473
"28-04-2017",1409.05,1420.8,1390.5,1394.8,1403.238048,382297,30.3,-14.25,43,1,1,42,0.1068,-0.1068,5e-04,0.46,0.5283,58,0,15,3,15,101
"02-05-2017",1400.1,1402,1366.75,1370.9,1376.139387,286125,35.25,-29.2,12.3333333333333,0.111111111111111,7.88888888888889,4.55555555555556,0.0136555555555556,-0.220733333333333,-0.316244444444444,0.158888888888889,0.117877777777778,29.1111111111111,0,14.8888888888889,1.55555555555556,6,567.777777777778
"03-05-2017",1375.25,1380.5,1365,1370.25,1370.942688,235239,15.5,-5,13,2,2,9,0.1068,-0.2551,-0.0385,1.21,0.0667,244,0,28,8,8,98
"04-05-2017",1373.1,1379.5,1354.65,1358.75,1364.25201,202734,24.85,-14.35,10,3,0,7,0.1068,-0.0788,0.1089,0.21,0.3847,50,0,22,8,18,85
"05-05-2017",1361,1367.65,1325.05,1328.6,1343.476264,326756,42.6,-32.4,3,0,0,3,0.0592,0,0,0.5,0.5032,72,0,10,3,11,87
"08-05-2017",1328.6,1339.6,1320,1321.95,1329.388276,580916,19.6,-6.65,8,0.333333333333333,0.666666666666667,6.66666666666667,0.0254333333333333,-0.0712,-0.00136666666666667,0.07,0.154666666666667,18,0,7.33333333333333,1,3,31
"09-05-2017",1323,1333,1321,1330.6,1328.659498,183764,12,7.6,10,2,0,8,0.2258,0,0.029,0.67,-0.0605,89,0,13,3,2,71
"10-05-2017",1333,1363,1331.45,1359.5,1352.988801,452629,31.55,26.5,12,2,1,8,0.1549,-0.1307,0.0248,0.88,0.4176,79,0,22,17,24,136
"11-05-2017",1361.6,1374.95,1352.25,1356.7,1360.013006,384194,22.7,-4.9,21,0,6,13,0.0156,-0.2039,-0.1422,0.33,0.3374,61,0,15,7,12,93
"12-05-2017",1363.9,1363.9,1344.2,1350.85,1353.369797,389836,19.7,-13.05,19,1,5,12,0.1068,-0.2039,-0.1433,0.29,-0.1463,45,0,16,7,2,570
"15-05-2017",1354.5,1356.05,1334.5,1343.65,1344.340963,144526,21.55,-10.85,6.66666666666667,0,2,2.66666666666667,-0.0356,-0.219366666666667,-0.131866666666667,0.18,-0.0959666666666667,30,0,5,5,4.66666666666667,48.3333333333333
"16-05-2017",1345,1377,1341.8,1356.4,1359.88939,360825,35.2,11.4,24,1,6,14,0.0752,-0.3405,-0.169,0.79,-0.3226,84,0,14,11,11,99
"17-05-2017",1356,1364.85,1348.05,1352.4,1354.102976,124009,16.8,-3.6,40,3,8,20,0.1068,-0.4929,-0.1334,0.67,0.2326,97,0,38,5,22,126
"18-05-2017",1346.8,1352,1323.3,1327.05,1335.856129,115770,28.7,-19.75,7,0,3,4,0,-0.2039,-0.1919,0.21,0.4015,34,0,12,4,9,87
"19-05-2017",1339,1339,1311.1,1318.5,1322.558162,155962,27.9,-20.5,10,0,0,4,0,-0.2354,0,0.38,0.3327,54,0,10,9,9,81
"22-05-2017",1322.55,1333.35,1315.05,1323.75,1322.830566,221714,18.3,1.2,5.66666666666667,0,0.333333333333333,1,0,0,0,0.153333333333333,0.147566666666667,20.6666666666667,0,3.66666666666667,2,2.66666666666667,38
"23-05-2017",1324,1330.25,1301.5,1304.4,1312.360839,242172,28.75,-19.6,44,0,11,26,0,-0.351,-0.1627,1.33,-0.5478,90,0,12,16,9,89
"24-05-2017",1305.65,1313.5,1295,1297,1303.17046,148240,18.5,-8.65,24,6,3,14,0.3197,-0.3631,0.1057,0.58,-0.3477,56,0,10,8,7,120
"25-05-2017",1300,1311.75,1297.8,1302.9,1303.953157,108319,13.95,2.9,22,0,3,19,0,-0.1938,-0.0243,0.5,-0.1699,62,0,16,7,3,72
"26-05-2017",1302,1344.05,1301,1335.8,1326.745147,320020,43.05,33.8,17,0,0,17,0,0,0,0.54,-0.2286,50,4,14,9,7,147
"29-05-2017",1337.3,1365.9,1336,1356.55,1352.178448,452793,29.9,19.25,5.66666666666667,0.333333333333333,0.333333333333333,4.33333333333333,0.0356,-0.0536,-2e-04,0.4,-0.266333333333333,38.3333333333333,0.333333333333333,5,7.66666666666667,5.66666666666667,71.6666666666667
"30-05-2017",1356.55,1364.3,1349,1358.85,1357.306475,131032,15.3,2.3,4,0,0,3,0,0,0,0.54,0.2968,46,0,13,7,9,84
"31-05-2017",1368,1368,1336,1340.6,1354.208422,468501,32,-27.4,3,0,0,3,0,0,0,0.38,0.2643,44,0,9,2,6,115
"01-06-2017",1338,1339.95,1323.05,1328.5,1329.418269,141483,16.9,-9.5,5,0,0,5,0,0,0,0.92,-0.8778,81,0,4,16,5,86
"02-06-2017",1330.05,1338.8,1316.6,1324.75,1325.887196,167733,22.2,-5.3,13,1,0,12,0.1068,0,0.005,0.75,0.2515,54,0,13,4,10,94
